gsis_id,player_name,player_name_norm,position,season,team,ppr,games,carries,targets,receptions,rushing_yards,receiving_yards,passing_yards,rushing_tds,receiving_tds,passing_tds,interceptions,fumbles_lost,touches,ppr_per_game,target_season,ppr_next,passing_yards_next,passing_tds_next,interceptions_next,carries_next,rushing_yards_next,rushing_tds_next,targets_next,receptions_next,receiving_yards_next,receiving_tds_next,fumbles_lost_next,games_next,sos_opp_win_pct,games_scheduled,off_pass_yards,off_rush_yards,off_pass_rate_proxy,def_epa_per_play,def_pass_epa,def_rush_epa,off_epa_per_play,off_pass_epa,off_rush_epa,ol_sack_rate,ol_qb_hit_rate,opp_def_epa_faced,opp_def_pass_epa_faced,opp_def_rush_epa_faced,next_opp_def_epa_faced,next_opp_def_pass_epa_faced,next_opp_def_rush_epa_faced,off_snap_pct,off_snaps,snap_games,depth_rank,ngs_ryoe,ngs_ryoe_per_att,ngs_rush_efficiency,ngs_avg_separation,ngs_avg_cushion,ngs_yac_oe,ngs_avg_ttt,ngs_cpoe,ngs_aggressiveness,age,lag1_ppr,lag2_ppr,delta_ppr,lag1_touches,delta_touches,ppr_trail3_mean,career_seasons,team_changed,lag1_ol_sack_rate,delta_ol_sack_rate,lag1_off_snap_pct,delta_off_snap_pct,baseline_last_ppr,baseline_trail3_ppr,adp_log_rank,adp_pos_rank,adp_rank,team_targets,team_carries,team_touches,target_share,carry_share,touch_share,pos_target_share,pos_carry_share,pos_touch_share,predicted_ppr_next,predictive_q25,predictive_q75,ppr_low,ppr_high
00-0036971,Trevor Lawrence,trevor lawrence,QB,2022,JAX,295.62,17,62,0,0,291,0,4113,5,0,25,8,9,62.0,17.389411764705883,2023,262.54,4016.0,21.0,14.0,70.0,339.0,4.0,0.0,0.0,0.0,0.0,7.0,16.0,0.45674740484429066,17,4148.0,2116.0,0.5708812260536399,-0.018250225858803183,0.04057220029921,-0.11422365801135101,0.04606497277746451,0.1362238519244074,-0.09772471504236709,0.041116005873715125,0.09251101321585903,-0.004589265541027712,0.03301446624549001,-0.06936041969222155,-0.007604987255772701,0.03776287346749079,-0.08507378324511056,0.9752941176470588,1096.0,17.0,1.0,,,,,,,2.58761512027491,-0.643099122680724,10.6164383561644,22.90485968514716,199.04,,96.58000000000001,73.0,-11.0,247.32999999999998,2,0.0,0.04526166902404526,-0.004145663150330138,0.9929411764705882,-0.01764705882352946,295.62,247.32999999999998,3.9889840465642745,8.0,54.0,574,448,842.0,0.0,0.13839285714285715,0.07363420427553444,,0.9393939393939394,0.9393939393939394,229.33911530808012,231.63866138190807,284.72584982221997,170.63342762731102,326.73271352848917
00-0036971,Trevor Lawrence,trevor lawrence,QB,2023,JAX,262.54,16,70,0,0,339,0,4016,4,0,21,14,7,70.0,16.40875,2024,145.7,2045.0,11.0,7.0,26.0,119.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,0.532871972318339,17,4377.0,1646.0,0.5778191985088537,-0.038077915656781605,-0.021972824523508554,-0.06920866822270617,-0.03196578044583817,0.05006788026754446,-0.18536872597986367,0.05481283422459893,0.1163101604278075,-0.03715590337787717,0.0038167239532194176,-0.09955486403118868,-0.0270597476546858,0.02576708811924695,-0.11253774539988787,0.948125,1047.0,16.0,1.0,,,,,,,2.50981028368794,-0.547882628128434,14.0070921985816,23.904175222450377,295.62,199.04,-33.079999999999984,62.0,8.0,252.4,3,0.0,0.041116005873715125,0.013696828350883802,0.9752941176470588,-0.02716911764705876,262.54,252.4,4.836281906951478,16.0,126.0,607,453,865.0,0.0,0.1545253863134658,0.08092485549132948,,0.8641975308641975,0.8641975308641975,250.70301123630605,224.56279913475748,261.26757243420644,142.45219130043787,339.3191623772589
00-0036971,Trevor Lawrence,trevor lawrence,QB,2024,JAX,145.7,10,26,0,0,119,0,2045,3,0,11,7,1,26.0,14.569999999999999,2025,338.18,4007.0,29.0,12.0,82.0,359.0,9.0,0.0,0.0,0.0,0.0,3.0,17.0,0.47750865051903113,17,3717.0,1729.0,0.56875,0.12709938063543968,0.2369867961827649,-0.041284137584707434,-0.021526077799357706,0.005816411302355916,-0.06660232598254451,0.050156739811912224,0.10501567398119123,-0.008711894070200558,0.05675242857472165,-0.10702879170886047,0.015227264082950501,0.07491252224146089,-0.07300139240493798,0.9019999999999999,536.0,10.0,1.0,,,,,,,2.69047183098592,-3.31503521126761,11.6197183098592,24.906228610540726,262.54,295.62,-116.84000000000003,70.0,-44.0,234.62,4,0.0,0.05481283422459893,-0.004656094412686704,0.948125,-0.04612500000000008,145.7,234.62,5.056245805348308,20.0,157.0,517,414,756.0,0.0,0.06280193236714976,0.03439153439153439,,0.48148148148148145,0.48148148148148145,182.90841162115072,156.3407693165327,237.3769756562597,66.07881262833811,291.3836388704166
00-0036971,Trevor Lawrence,trevor lawrence,QB,2025,JAX,338.18,17,82,0,0,359,0,4007,9,0,29,12,3,82.0,19.89294117647059,2026,,,,,,,,,,,,,,0.47750865051903113,17,,,,-0.07988706904542636,-0.06735136853581786,-0.10819591824430198,0.03703848241929791,0.10732917053910007,-0.07239133885812135,0.059854014598540145,0.12116788321167883,0.012545053359197918,0.07383982521777815,-0.08213641410740312,0.02383600468877866,0.07064366455787578,-0.052775987650728814,0.9670588235294119,1114.0,17.0,,,,,,,,2.86776122082585,-2.72969642857142,16.4285714285714,25.905544147843944,145.7,262.54,192.48000000000002,26.0,56.0,248.8066666666667,5,0.0,0.050156739811912224,0.009697274786627921,0.9019999999999999,0.06505882352941195,338.18,248.8066666666667,4.394449154672439,9.0,81.0,502,483,799.0,0.0,0.16977225672877846,0.10262828535669587,,0.8723404255319149,0.8723404255319149,235.6178321628107,215.50710226465645,261.1014079154931,157.79517054353553,330.49924258592307
00-0036972,Mac Jones,mac jones,QB,2021,NE,224.94,17,44,0,0,129,0,3801,0,0,22,13,3,44.0,13.231764705882354,2022,170.08,2997.0,14.0,11.0,47.0,102.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.4809688581314879,17,4098.0,2151.0,0.5224609375,-0.0654675030377042,-0.05393663214486247,-0.08229778110762563,0.07190289137100184,0.13636608453798857,-0.011367745045549727,0.04582651391162029,0.1260229132569558,0.0018894951891874285,0.04883247866524163,-0.06708516369780489,0.014356512288032586,0.06142721194410245,-0.06019592342550661,0.9652941176470589,1065.0,17.0,1.0,,,,,,,2.70759230769231,1.12080111341719,14.9712092130518,22.989733059548254,,,,,,224.94,1,,,,,,224.94,224.94,5.209486152841421,22.0,183.0,524,489,853.0,0.0,0.08997955010224949,0.05158264947245018,,0.8,0.8,202.79822964845334,186.31198044854355,245.53434530132645,108.9773342947299,294.4170879797298
00-0036972,Mac Jones,mac jones,QB,2022,NE,170.08,14,47,0,0,102,0,2997,1,0,14,11,1,47.0,12.14857142857143,2023,106.4,2120.0,10.0,12.0,26.0,96.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.5030276816608996,17,3815.0,1832.0,0.5595854922279793,-0.08521754187977494,-0.07688696494881755,-0.09976005518887833,-0.04899136898820061,-0.028873372564604736,-0.08193523459701958,0.06436420722135008,0.10518053375196232,0.010124811654971083,0.05252477190450134,-0.0596347631996654,-0.01750381227075179,0.014474759627522543,-0.07179137852817871,0.9535714285714285,830.0,14.0,1.0,,,,,,,2.69395227272727,-1.80617316858344,13.8009049773756,23.98904859685147,224.94,,-54.859999999999985,44.0,3.0,197.51,2,0.0,0.04582651391162029,0.01853769330972979,0.9652941176470589,-0.011722689075630344,170.08,197.51,5.455321115357702,30.0,234.0,514,425,779.0,0.0,0.11058823529411765,0.06033376123234917,0.0,0.8245614035087719,0.8103448275862069,131.4025725433671,108.58012070223813,201.5553541651556,20.365637712053648,282.22712465046243
00-0036972,Mac Jones,mac jones,QB,2023,NE,106.4,11,26,0,0,96,0,2120,0,0,10,12,2,26.0,9.672727272727274,2024,96.08,1672.0,8.0,8.0,28.0,92.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.5224913494809689,17,3392.0,1627.0,0.573045267489712,-0.05268378152428945,0.033266325478382014,-0.18405626853748433,-0.19050499441193572,-0.22734869783744835,-0.1304599664111632,0.07418856259659969,0.1375579598145286,-0.03330840916074013,0.0015539338648958923,-0.08884153788751122,-0.018113319567467097,0.02410837005907871,-0.08514975533826652,0.890909090909091,635.0,11.0,1.0,,,,,,,2.46166666666667,-0.590699220049217,18.5507246376812,24.98836413415469,170.08,224.94,-63.68000000000001,47.0,-21.0,167.14000000000001,3,0.0,0.06436420722135008,0.009824355375249602,0.9535714285714285,-0.06266233766233753,106.4,167.14000000000001,6.129050210060545,63.0,459.0,541,415,766.0,0.0,0.06265060240963856,0.033942558746736295,,0.6046511627906976,0.6046511627906976,46.17944307746742,25.598667272389715,137.05140568346755,-26.630014151700813,187.46876505054232
00-0036972,Mac Jones,mac jones,QB,2024,JAX,96.08,10,28,0,0,92,0,1672,1,0,8,8,2,28.0,9.608,2025,130.04,2151.0,13.0,6.0,36.0,60.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.47750865051903113,17,3717.0,1729.0,0.56875,0.12709938063543968,0.2369867961827649,-0.041284137584707434,-0.021526077799357706,0.005816411302355916,-0.06660232598254451,0.050156739811912224,0.10501567398119123,-0.008711894070200558,0.05675242857472165,-0.10702879170886047,0.015227264082950501,0.07491252224146089,-0.07300139240493798,0.798,497.0,10.0,2.0,,,,,,,2.7127786259542,-1.45145038167938,13.3587786259542,25.99041752224504,106.4,170.08,-10.320000000000007,26.0,2.0,124.18666666666667,4,1.0,0.07418856259659969,-0.024031822784687462,0.890909090909091,-0.09290909090909094,96.08,124.18666666666667,5.976350909297934,52.0,394.0,517,414,756.0,0.0,0.06763285024154589,0.037037037037037035,,0.5185185185185185,0.5185185185185185,31.243144530423308,15.480673253658685,77.9895452400347,-30.970207095195917,159.98038340528598
00-0036972,Mac Jones,mac jones,QB,2025,SF,130.04,11,36,0,0,60,0,2151,0,0,13,6,2,36.0,11.82181818181818,2026,,,,,,,,,,,,,,0.49826989619377166,17,,,,0.06613109877609682,0.14878724711335414,-0.07101231152477543,0.08987603415071817,0.17262709991597824,-0.03284958708579619,0.0410958904109589,0.1248097412480974,-0.009860616238081979,0.03467570022084315,-0.08139170953169372,0.004455407444186832,0.05186726383588316,-0.069772649961212,0.7436363636363637,546.0,11.0,,,,,,,,2.71499300699301,2.9695847750865,16.9550173010381,26.989733059548254,96.08,106.4,33.959999999999994,28.0,8.0,110.83999999999999,5,1.0,0.050156739811912224,-0.009060849400953322,0.798,-0.05436363636363639,130.04,110.83999999999999,5.749392985908253,42.0,314.0,541,481,874.0,0.0,0.07484407484407485,0.041189931350114416,,0.5142857142857142,0.5142857142857142,62.44045397495775,34.03869945084224,113.45484913977043,-14.10367496823217,185.29300316967533
00-0036973,Travis Etienne,travis etienne,RB,2022,JAX,203.1,17,220,45,35,1125,316,0,5,0,0,0,4,255.0,11.947058823529412,2023,282.4,0.0,0.0,0.0,267.0,1008.0,11.0,73.0,58.0,476.0,1.0,0.0,17.0,0.45674740484429066,17,4148.0,2116.0,0.5708812260536399,-0.018250225858803183,0.04057220029921,-0.11422365801135101,0.04606497277746451,0.1362238519244074,-0.09772471504236709,0.041116005873715125,0.09251101321585903,-0.004589265541027712,0.03301446624549001,-0.06936041969222155,-0.007604987255772701,0.03776287346749079,-0.08507378324511056,0.5923529411764706,669.0,17.0,2.0,233.606431036625,1.07158913319553,3.48684444444444,,,,,,,23.59753593429158,,,,,,203.1,1,,,,,,203.1,203.1,3.332204510175204,10.0,28.0,574,448,842.0,0.078397212543554,0.49107142857142855,0.3028503562945368,0.5487804878048781,0.6128133704735376,0.6028368794326241,205.4376069517541,206.00747689542726,255.59623939384434,84.0464490070082,263.85656264118137
00-0036973,Travis Etienne,travis etienne,RB,2023,JAX,282.4,17,267,73,58,1008,476,0,11,1,0,0,0,325.0,16.61176470588235,2024,130.2,0.0,0.0,0.0,150.0,558.0,2.0,52.0,39.0,254.0,0.0,1.0,15.0,0.532871972318339,17,4377.0,1646.0,0.5778191985088537,-0.038077915656781605,-0.021972824523508554,-0.06920866822270617,-0.03196578044583817,0.05006788026754446,-0.18536872597986367,0.05481283422459893,0.1163101604278075,-0.03715590337787717,0.0038167239532194176,-0.09955486403118868,-0.0270597476546858,0.02576708811924695,-0.11253774539988787,0.7335294117647059,856.0,17.0,1.0,-77.0007121640081,-0.2905687251472,4.16236111111111,,,,,,,24.5968514715948,203.1,,79.29999999999998,255.0,70.0,242.75,2,0.0,0.041116005873715125,0.013696828350883802,0.5923529411764706,0.14117647058823524,282.4,242.75,2.833213344056216,8.0,17.0,607,453,865.0,0.12026359143327842,0.5894039735099338,0.37572254335260113,0.8021978021978022,0.7458100558659218,0.7611241217798594,209.80383290336573,136.26560881535124,285.36047371522244,82.71932792313461,331.3338675786877
00-0036973,Travis Etienne,travis etienne,RB,2024,JAX,130.2,15,150,52,39,558,254,0,2,0,0,0,1,189.0,8.68,2025,253.9,0.0,0.0,0.0,260.0,1107.0,7.0,52.0,36.0,292.0,6.0,0.0,17.0,0.47750865051903113,17,3717.0,1729.0,0.56875,0.12709938063543968,0.2369867961827649,-0.041284137584707434,-0.021526077799357706,0.005816411302355916,-0.06660232598254451,0.050156739811912224,0.10501567398119123,-0.008711894070200558,0.05675242857472165,-0.10702879170886047,0.015227264082950501,0.07491252224146089,-0.07300139240493798,0.5393333333333333,494.0,15.0,1.0,-43.1619228465204,-0.29163461382784,4.25005376344086,,,,,,,25.598904859685145,282.4,203.1,-152.2,325.0,-136.0,205.23333333333335,3,0.0,0.05481283422459893,-0.004656094412686704,0.7335294117647059,-0.19419607843137254,130.2,205.23333333333335,4.5217885770490405,30.0,92.0,517,414,756.0,0.10058027079303675,0.36231884057971014,0.25,0.6265060240963856,0.42857142857142855,0.4632352941176471,124.31696911443822,106.9123093916298,166.44781986467115,60.56416015037628,212.4914455505191
00-0036973,Travis Etienne,travis etienne,RB,2025,JAX,253.9,17,260,52,36,1107,292,0,7,6,0,0,0,296.0,14.935294117647059,2026,,,,,,,,,,,,,,0.47750865051903113,17,,,,-0.07988706904542636,-0.06735136853581786,-0.10819591824430198,0.03703848241929791,0.10732917053910007,-0.07239133885812135,0.059854014598540145,0.12116788321167883,0.012545053359197918,0.07383982521777815,-0.08213641410740312,0.02383600468877866,0.07064366455787578,-0.052775987650728814,0.6011764705882353,691.0,17.0,,43.8769048676236,0.172743719951274,3.91090334236676,,,,,,,26.598220396988363,130.2,282.4,123.70000000000002,189.0,107.0,222.16666666666666,4,0.0,0.050156739811912224,0.009697274786627921,0.5393333333333333,0.06184313725490198,253.9,222.16666666666666,3.6375861597263857,17.0,38.0,502,483,799.0,0.10358565737051793,0.5383022774327122,0.3704630788485607,0.6666666666666666,0.7065217391304348,0.6981132075471698,230.66039967189454,169.07181492316354,255.54829257165218,62.17448305329336,265.4555766410387
00-0036980,Elijah Moore,elijah moore,WR,2021,NYJ,138.2,11,5,77,43,54,538,0,1,5,0,0,0,48.0,12.563636363636363,2022,88.1,0.0,0.0,0.0,5.0,5.0,0.0,65.0,37.0,446.0,1.0,0.0,14.0,0.5121107266435987,17,3959.0,1667.0,0.6134282807731435,0.1389866325251251,0.25827400884501234,-0.026893563584329525,-0.07190644757517657,-0.06637605949864753,-0.0827096440096018,0.07433380084151472,0.1388499298737728,-0.020443161414564863,0.019495839069715786,-0.08240971929118925,-0.0017656389798984917,0.03422060388373143,-0.058429505154108545,0.6509090909090909,476.0,11.0,1.0,,,,3.44114601298094,5.85052631578947,0.435865840266489,,,,21.43189596167009,,,,,,138.2,1,,,,,,138.2,138.2,4.5217885770490405,36.0,92.0,580,379,735.0,0.13275862068965516,0.013192612137203167,0.0653061224489796,0.20698924731182797,0.38461538461538464,0.20425531914893616,172.23057990136348,110.23937971167331,201.7517011298597,78.37109468300794,238.2343421647551
00-0036980,Elijah Moore,elijah moore,WR,2022,NYJ,88.1,14,5,65,37,5,446,0,0,1,0,0,0,42.0,6.292857142857143,2023,132.1,0.0,0.0,0.0,9.0,11.0,0.0,104.0,59.0,640.0,2.0,2.0,16.0,0.5410899653979239,17,4040.0,1686.0,0.6075581395348837,-0.045158986375380336,-0.026934423566790506,-0.07138650937382918,-0.08567411705151642,-0.08139312503555225,-0.09346968307547165,0.05898876404494382,0.14606741573033707,0.00011297271017321169,0.03530253429830329,-0.05951804212891932,-0.014269604359703454,0.012644404246261901,-0.06051076006174384,0.67625,731.0,16.0,1.0,,,,3.10085740736099,6.12147540983606,-0.293047967877118,,,,22.431211498973305,138.2,,-50.099999999999994,48.0,-6.0,113.14999999999999,2,0.0,0.07433380084151472,-0.015345036796570906,0.6509090909090909,0.025340909090909136,88.1,113.14999999999999,4.976733742420574,53.0,145.0,584,375,730.0,0.1113013698630137,0.013333333333333334,0.057534246575342465,0.18895348837209303,0.2777777777777778,0.2028985507246377,98.72371310911038,60.07636577110919,137.8001178972046,28.166795954240367,185.58877523048287
00-0036980,Elijah Moore,elijah moore,WR,2023,CLE,132.1,16,9,104,59,11,640,0,0,2,0,0,2,68.0,8.25625,2024,120.9,0.0,0.0,0.0,1.0,1.0,0.0,102.0,61.0,538.0,1.0,0.0,17.0,0.5363321799307958,17,4011.0,2017.0,0.5464098073555166,-0.15564570816613602,-0.18686645194629148,-0.10239157489529792,-0.12322866266378209,-0.1307602149598226,-0.11200787438533152,0.061391541609822645,0.14597544338335608,-0.021961461786755843,0.018296736727935404,-0.08391766962652533,-0.028803218450179604,0.004480116505639405,-0.08179734529803386,0.7147058823529412,903.0,17.0,1.0,,,,3.69440836508872,7.14914893617021,-0.202335365833465,,,,23.430527036276523,88.1,138.2,44.0,42.0,26.0,119.46666666666665,3,1.0,0.05898876404494382,0.002402777564878826,0.67625,0.03845588235294117,132.1,119.46666666666665,5.780743515792329,106.0,324.0,597,518,873.0,0.17420435510887772,0.017374517374517374,0.07789232531500573,0.31044776119402984,0.6428571428571429,0.3541666666666667,99.16911509457076,38.39691041034926,158.38526299093076,22.392968782628714,211.564706534051
00-0036980,Elijah Moore,elijah moore,WR,2024,CLE,120.9,17,1,102,61,1,538,0,0,1,0,0,0,62.0,7.111764705882353,2025,28.599999999999998,0.0,0.0,0.0,6.0,24.0,1.0,17.0,9.0,112.0,0.0,0.0,9.0,0.5363321799307958,17,3879.0,1608.0,0.6283269961977186,0.017262387715542636,0.09562680087719984,-0.09113283230398318,-0.17549994945827124,-0.19120966396623673,-0.14031538225448087,0.08118081180811808,0.1820418204182042,0.007932404502494314,0.058978832113352225,-0.07919265460645794,0.0028902411167704986,0.05665806070064628,-0.08648764485439929,0.7570588235294117,892.0,17.0,1.0,,,,3.09344166884184,6.14311827956989,-0.284279064152066,,,,24.432580424366872,132.1,88.1,-11.199999999999989,68.0,-6.0,113.7,4,0.0,0.061391541609822645,0.019789270198295433,0.7147058823529412,0.04235294117647048,120.9,113.7,5.746203190540153,97.0,313.0,581,391,762.0,0.17555938037865748,0.0025575447570332483,0.08136482939632546,0.31097560975609756,0.25,0.30845771144278605,90.02907361036108,40.1052163696777,157.7616204663013,30.022028357052807,183.11008930473614
00-0036980,Elijah Moore,elijah moore,WR,2025,BUF,28.599999999999998,9,6,17,9,24,112,0,1,0,0,0,0,15.0,3.1777777777777776,2026,,,,,,,,,,,,,,0.47058823529411764,17,,,,-0.008485489743109842,-0.04993633805258217,0.04671635597690344,0.13989357307507158,0.21900240936408283,0.03860164042460559,0.0644122383252818,0.11272141706924316,0.019729042686694523,0.07843655004949315,-0.06644941695180713,0.006981432129024678,0.06341150025316139,-0.07549076124866998,0.31444444444444447,186.0,9.0,,,,,,,,,,,25.43189596167009,120.9,132.1,-92.30000000000001,62.0,-47.0,93.86666666666667,5,1.0,0.08118081180811808,-0.01676857348283628,0.7570588235294117,-0.4426143790849672,28.599999999999998,93.86666666666667,5.521460917862246,,250.0,468,547,886.0,0.03632478632478633,0.010968921389396709,0.016930022573363433,0.06563706563706563,0.8571428571428571,0.08241758241758242,39.82814524967315,15.943208887875725,83.63914659432339,11.114857244521835,123.21609879769284
00-0036984,Trey Sermon,trey sermon,RB,2021,SF,28.3,5,41,4,3,167,26,0,1,0,0,0,0,44.0,5.66,2022,1.9,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49826989619377166,17,4437.0,2166.0,0.5074037512339585,0.005155522620923153,0.09757248166873138,-0.1483389811441247,0.0862475945926751,0.17402694537118193,-0.022153516347934204,0.05555555555555555,0.12962962962962962,0.017081848227068326,0.07618450464182393,-0.07353128293945398,0.00033496564189243217,0.0571486640226828,-0.09170112641106715,0.16555555555555557,107.0,9.0,1.0,,,,,,,,,,22.587268993839835,,,,,,28.3,1,,,,,,28.3,28.3,5.857933154483459,97.0,350.0,496,498,841.0,0.008064516129032258,0.0823293172690763,0.052318668252080855,0.04040404040404041,0.11549295774647887,0.10068649885583524,44.94498589904045,25.99328491916988,59.057732721760026,2.888312322234248,144.0744079597338
00-0036984,Trey Sermon,trey sermon,RB,2022,PHI,1.9,1,2,0,0,19,0,0,0,0,0,0,0,2.0,1.9,2023,20.3,0.0,0.0,0.0,35.0,160.0,0.0,6.0,3.0,13.0,0.0,0.0,8.0,0.46366782006920415,17,4364.0,2509.0,0.4962962962962963,-0.06382384066874579,-0.08832149907138975,-0.022835075634078068,0.09971169913975159,0.1192296936072024,0.07381887583414141,0.0668693009118541,0.09574468085106383,0.0017144433032490558,0.041337961524673436,-0.06046574048183849,-0.02543971137507728,0.00796599454301287,-0.08086574906106841,0.05,8.0,2.0,3.0,,,,,,,,,,23.586584531143053,28.3,,-26.400000000000002,44.0,-42.0,15.1,2,1.0,0.05555555555555555,0.011313745356298546,0.16555555555555557,-0.11555555555555556,1.9,15.1,5.521460917862246,,250.0,505,544,894.0,0.0,0.003676470588235294,0.0022371364653243847,0.0,0.005434782608695652,0.004807692307692308,28.01640755359485,10.700740854104415,35.216946540153735,2.9165428946387015,75.91709765307377
00-0036984,Trey Sermon,trey sermon,RB,2023,IND,20.3,8,35,6,3,160,13,0,0,0,0,0,0,38.0,2.5375,2024,53.800000000000004,0.0,0.0,0.0,56.0,159.0,2.0,19.0,16.0,99.0,0.0,0.0,14.0,0.49134948096885817,17,3882.0,2059.0,0.5451092117758785,-0.015195814601874188,0.03084272069386588,-0.07805250870973154,-0.023690571334173658,0.03145357631607085,-0.10775476086321306,0.0597667638483965,0.10932944606413994,-0.03629382022918162,0.013334514542346677,-0.11475201317405533,-0.02331953887062776,0.029267991009936767,-0.109391962933417,0.1142857142857143,108.0,14.0,,,,,,,,,,,24.58590006844627,1.9,28.3,18.400000000000002,2.0,36.0,16.833333333333332,3,1.0,0.0668693009118541,-0.007102537063457599,0.05,0.0642857142857143,20.3,16.833333333333332,5.655991810819852,75.0,286.0,546,479,834.0,0.01098901098901099,0.07306889352818371,0.045563549160671464,0.07228915662650602,0.08413461538461539,0.0794979079497908,43.34781171133337,22.491468982784514,68.73860431124251,-1.124048351782395,109.06671061877124
00-0036984,Trey Sermon,trey sermon,RB,2024,IND,53.800000000000004,14,56,19,16,159,99,0,2,0,0,0,0,72.0,3.842857142857143,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.45674740484429066,17,3599.0,2318.0,0.5084241823587711,0.006128741068622595,0.10257160911543496,-0.11934440443066459,-0.047262845327404816,-0.028092910293087844,-0.0719390382971107,0.05289256198347107,0.1305785123966942,0.005838231824680124,0.07105843375825305,-0.09450992112430155,0.014582857249496135,0.07612894849550923,-0.08207728250804697,0.22058823529411764,245.0,17.0,2.0,,,,,,,,,,25.587953456536617,20.3,1.9,33.5,38.0,34.0,25.333333333333332,4,0.0,0.0597667638483965,-0.006874201864925426,0.1142857142857143,0.10630252100840334,53.800000000000004,25.333333333333332,6.444131256700441,149.0,629.0,492,496,785.0,0.03861788617886179,0.11290322580645161,0.09171974522292993,0.2923076923076923,0.1432225063938619,0.1651376146788991,31.858226071081415,12.979615164696206,46.592555500259245,2.703350239271245,103.0257669611049
